"","time","trap.id","nmales","ntrees"
"1247",71,5,97,10
"1248",47,45,5,3
"1249",50,2,13,7
"1250",44,12,3,3
"1251",47,100,8,4
"1252",72,2,96,24
"1253",59,83,12,6
"1254",71,21,95,13
"1255",59,25,26,5
"1256",50,46,14,7
"1257",73,40,126,31
"1258",50,4,8,6
"1259",53,17,10,6
"1260",74,55,36,42
"1261",43,19,6,2
"1262",54,25,15,6
"1263",50,8,15,7
"1264",91,73,403,246
"1265",67,100,26,9
"1266",69,22,7,8
"1267",85,1,287,60
"1268",39,59,1,2
"1269",61,13,16,3
"1270",44,2,4,2
"1271",68,8,30,11
"1272",50,7,15,7
"1273",50,21,15,9
"1274",42,89,7,4
"1275",45,46,6,5
"1276",74,87,35,30
"1277",42,23,4,3
"1278",58,36,17,4
"1279",47,2,5,4
"1280",46,10,5,6
"1281",52,97,4,11
"1282",67,77,23,7
"1283",50,31,15,6
"1284",69,92,45,8
"1285",37,92,1,2
"1286",50,8,14,5
"1287",57,56,9,8
"1288",69,80,46,15
"1289",60,65,11,4
"1290",51,39,11,5
"1291",37,2,2,2
"1292",51,37,9,13
"1293",38,8,3,3
"1294",67,21,22,14
"1295",37,2,2,2
"1296",68,52,38,6
"1297",50,94,10,8
"1298",50,10,11,8
"1299",65,6,10,11
"1300",45,17,5,4
"1301",72,14,111,29
"1302",46,52,7,2
"1303",50,77,10,5
"1304",67,16,21,6
"1305",67,77,20,6
"1306",42,92,4,4
"1307",39,80,2,4
"1308",44,44,7,3
"1309",67,46,29,7
"1310",43,68,2,4
"1311",51,44,14,8
"1312",77,77,186,12
"1313",39,95,5,2
"1314",74,76,35,29
"1315",52,75,10,5
"1316",50,21,17,10
"1317",43,36,4,3
"1318",43,44,2,2
"1319",75,1,173,27
"1320",103,92,321,69
"1321",67,8,28,14
"1322",56,2,10,13
"1323",50,53,18,5
"1324",68,7,38,6
"1325",59,83,14,9
"1326",51,81,7,5
"1327",46,4,9,4
"1328",50,10,14,7
"1329",44,87,4,2
"1330",73,57,21,24
"1331",54,43,9,9
"1332",57,92,18,7
"1333",43,4,3,3
"1334",37,44,2,1
"1335",48,44,6,4
"1336",44,57,3,4
"1337",66,25,17,5
"1338",76,68,156,10
"1339",68,77,32,10
"1340",70,21,54,9
"1341",53,55,14,6
"1342",70,3,14,12
"1343",37,21,2,1
"1344",44,38,3,2
"1345",68,74,25,9
"1346",45,8,3,3
"1347",73,58,119,11
"1348",69,26,57,18
"1349",84,30,229,45
"1350",73,96,107,33
"1351",49,60,11,3
"1352",51,26,18,15
"1353",67,10,30,5
"1354",50,45,12,7
"1355",50,4,14,9
"1356",78,76,233,183
"1357",42,2,5,2
"1358",70,77,61,11
"1359",44,53,3,5
"1360",68,5,49,11
"1361",65,45,14,7
"1362",50,21,7,8
"1363",75,90,42,39
"1364",50,89,9,8
"1365",67,2,26,12
"1366",51,32,18,11
"1367",45,7,6,4
"1368",50,10,15,4
"1369",70,2,62,17
"1370",72,13,25,27
"1371",49,17,3,5
"1372",50,77,19,4
"1373",44,22,5,2
"1374",73,11,23,28
"1375",67,17,22,9
"1376",50,2,13,7
"1377",64,71,11,12
"1378",50,15,8,7
"1379",66,8,19,7
"1380",51,31,13,8
"1381",50,77,17,4
"1382",44,74,4,2
"1383",67,87,9,7
"1384",41,12,3,3
"1385",50,32,12,8
"1386",37,33,2,2
"1387",79,88,251,46
"1388",54,59,11,6
"1389",75,13,41,53
"1390",43,46,3,2
"1391",60,28,13,17
"1392",36,27,2,1
"1393",71,40,84,25
"1394",66,14,22,13
"1395",34,7,1,1
"1396",50,8,9,7
"1397",50,92,18,7
"1398",48,83,11,4
"1399",59,41,11,8
"1400",81,40,256,48
"1401",52,45,13,6
"1402",34,8,1,1
"1403",51,23,13,7
"1404",50,44,17,7
"1405",50,28,20,9
"1406",70,23,70,10
"1407",50,20,19,12
"1408",67,7,25,6
"1409",67,37,26,17
"1410",55,4,9,10
"1411",50,100,13,15
"1412",51,75,12,10
"1413",48,89,7,6
"1414",41,94,5,3
"1415",62,89,11,4
"1416",50,45,19,8
"1417",65,46,12,6
"1418",49,66,4,4
"1419",43,92,3,2
"1420",69,2,43,19
"1421",58,66,13,9
"1422",76,65,66,55
"1423",69,92,59,15
"1424",49,14,7,4
"1425",41,18,3,5
"1426",68,44,36,9
"1427",67,33,6,5
"1428",74,88,117,27
"1429",50,2,15,11
"1430",54,59,19,5
"1431",58,60,16,8
"1432",61,2,8,11
"1433",66,10,19,4
"1434",47,83,8,3
"1435",89,50,302,52
"1436",55,2,13,5
"1437",66,2,16,13
"1438",39,21,3,2
"1439",65,89,14,6
"1440",67,31,24,12
"1441",45,2,6,5
"1442",49,31,9,6
"1443",50,7,17,5
"1444",52,19,11,12
"1445",69,71,44,25
"1446",39,51,1,5
"1447",63,2,15,10
"1448",67,51,22,13
"1449",68,52,36,6
"1450",50,8,16,10
"1451",50,5,14,5
"1452",59,3,12,7
"1453",62,5,16,6
"1454",41,29,5,2
"1455",44,39,3,5
"1456",54,44,13,8
"1457",53,45,15,7
"1458",45,51,3,7
"1459",62,57,21,9
"1460",56,66,18,10
"1461",35,21,1,1
"1462",67,17,32,7
"1463",68,18,40,22
"1464",51,74,11,6
"1465",51,22,10,7
"1466",74,88,130,27
"1467",40,51,7,4
"1468",57,27,21,9
"1469",38,8,1,3
"1470",54,81,9,8
"1471",38,45,1,3
"1472",50,2,18,7
"1473",50,53,14,6
"1474",51,2,10,4
"1475",63,77,13,7
"1476",50,52,11,4
"1477",80,17,251,204
"1478",70,21,76,16
"1479",38,2,2,2
"1480",67,2,23,13
"1481",67,4,35,8
"1482",42,36,4,2
"1483",68,41,33,7
"1484",59,63,19,11
"1485",73,37,117,24
"1486",43,53,8,4
"1487",54,25,20,6
"1488",37,2,1,1
"1489",43,88,3,2
"1490",89,30,297,41
"1491",50,41,18,7
"1492",76,82,46,56
"1493",62,30,13,3
"1494",38,59,2,1
"1495",38,15,3,1
"1496",50,96,8,10
"1497",42,59,4,2
"1498",50,21,17,8
"1499",67,7,19,6
"1500",50,12,18,7
"1501",50,20,12,6
"1502",67,21,25,11
"1503",52,55,12,6
"1504",67,2,26,11
"1505",53,3,15,6
"1506",51,16,13,8
"1507",72,13,19,25
"1508",47,3,8,13
"1509",57,80,13,12
"1510",37,2,3,2
"1511",66,63,15,9
"1512",71,41,74,13
"1513",46,8,4,4
"1514",67,5,33,7
"1515",55,87,9,4
"1516",50,2,16,8
"1517",51,17,13,5
"1518",54,99,15,5
"1519",56,25,10,3
"1520",51,2,21,5
"1521",50,44,5,8
"1522",68,2,49,15
"1523",55,53,15,8
"1524",52,12,13,7
"1525",39,36,5,3
"1526",72,13,20,36
"1527",53,43,11,7
"1528",38,26,3,1
"1529",78,57,245,173
"1530",38,83,4,2
"1531",48,37,6,6
"1532",67,17,32,10
"1533",70,53,84,9
"1534",50,7,13,4
"1535",66,7,17,4
"1536",51,46,16,5
"1537",46,92,6,3
"1538",50,44,15,7
"1539",52,59,18,7
"1540",53,12,19,4
"1541",41,12,4,3
"1542",51,10,23,4
"1543",50,7,14,8
"1544",74,1,109,27
"1545",48,19,4,5
"1546",57,12,11,6
"1547",45,51,4,5
"1548",61,36,19,7
"1549",48,2,8,6
"1550",48,54,6,1
"1551",50,46,18,9
"1552",37,52,1,1
"1553",44,68,3,2
"1554",67,2,28,10
"1555",44,8,2,3
"1556",101,15,401,51
"1557",52,80,5,8
"1558",59,79,9,12
"1559",53,50,12,5
"1560",49,44,11,5
"1561",67,7,17,9
"1562",67,4,27,8
"1563",67,17,22,5
"1564",43,48,7,2
"1565",72,8,92,15
"1566",51,92,15,10
"1567",50,51,17,11
"1568",47,17,7,2
"1569",59,49,17,9
"1570",50,7,14,5
"1571",63,71,10,11
"1572",50,5,6,6
"1573",48,92,2,6
"1574",68,44,33,9
"1575",71,2,68,19
"1576",40,46,2,4
"1577",52,43,19,8
"1578",81,73,289,212
"1579",39,55,2,2
"1580",68,55,38,16
"1581",69,87,13,19
"1582",43,39,2,4
"1583",76,57,51,36
"1584",52,36,21,6
"1585",77,13,66,62
"1586",55,44,16,7
"1587",35,8,2,2
"1588",44,10,7,6
"1589",38,45,2,2
"1590",50,2,19,6
"1591",50,55,17,9
"1592",49,2,8,5
"1593",51,10,11,6
"1594",67,39,31,6
"1595",69,72,64,23
"1596",56,20,11,9
"1597",37,32,3,2
"1598",50,23,7,6
"1599",39,41,1,2
"1600",63,27,12,5
"1601",50,2,18,6
"1602",61,89,16,6
"1603",69,89,59,8
"1604",49,51,3,7
"1605",71,13,21,13
"1606",50,21,18,7
"1607",69,17,62,6
"1608",64,55,17,3
"1609",46,59,5,4
"1610",39,80,3,2
"1611",68,2,35,17
"1612",37,2,2,1
"1613",69,38,56,6
"1614",58,94,18,7
"1615",39,53,1,5
"1616",70,21,62,13
"1617",44,77,6,2
"1618",44,31,6,4
"1619",57,3,10,12
"1620",68,2,47,18
"1621",69,7,57,11
"1622",50,8,16,6
"1623",69,37,43,30
"1624",38,2,2,3
"1625",50,2,13,9
"1626",45,25,6,4
"1627",52,33,8,5
"1628",71,47,16,23
"1629",35,2,1,1
"1630",43,93,4,2
"1631",36,80,1,1
"1632",49,14,5,6
"1633",50,16,12,10
"1634",66,12,19,4
"1635",59,47,16,8
"1636",51,12,16,9
"1637",79,87,266,177
"1638",74,36,118,11
"1639",68,19,43,8
"1640",78,97,227,175
"1641",69,29,51,9
"1642",42,5,5,2
"1643",51,7,20,6
"1644",51,16,14,7
"1645",67,44,23,9
"1646",69,39,49,9
"1647",94,48,415,242
"1648",69,28,54,19
"1649",67,3,8,7
"1650",59,53,15,10
"1651",70,35,18,11
"1652",73,57,17,24
"1653",52,2,9,9
"1654",52,41,17,10
"1655",61,52,18,8
"1656",66,87,7,8
"1657",70,63,72,29
"1658",73,26,108,14
"1659",80,11,272,191
"1660",68,6,42,12
"1661",73,13,34,43
"1662",166,1,3871,85
"1663",50,12,17,6
"1664",44,44,6,2
"1665",54,56,16,5
"1666",46,65,4,5
"1667",50,2,17,6
"1668",43,55,3,4
"1669",50,17,21,6
"1670",35,10,2,1
"1671",67,59,26,8
"1672",50,10,17,5
"1673",55,50,14,8
"1674",74,45,152,17
"1675",51,46,17,6
"1676",54,34,11,8
"1677",37,2,2,2
"1678",39,44,2,3
"1679",43,2,6,4
"1680",68,79,37,20
"1681",72,51,97,31
"1682",46,16,6,4
"1683",45,7,10,5
"1684",48,59,8,6
"1685",74,64,142,46
"1686",50,21,13,9
"1687",50,39,13,4
"1688",86,35,353,239
"1689",52,16,18,10
"1690",49,37,8,6
"1691",53,65,13,8
"1692",41,4,4,4
"1693",41,21,6,4
"1694",50,2,14,8
"1695",50,2,17,8
"1696",50,63,9,7
"1697",66,61,17,11
"1698",70,89,72,9
"1699",37,8,3,2
"1700",68,7,44,6
"1701",37,66,1,2
"1702",47,6,8,5
"1703",36,2,2,1
"1704",69,92,57,9
"1705",55,20,14,7
"1706",51,8,12,6
"1707",69,74,60,15
"1708",40,7,3,2
"1709",68,4,30,7
"1710",57,60,10,9
"1711",50,7,17,6
"1712",50,59,13,7
"1713",68,8,30,13
"1714",57,47,8,7
"1715",50,10,16,7
"1716",44,57,4,3
"1717",67,48,26,10
"1718",40,44,2,3
"1719",45,15,2,2
"1720",40,7,2,2
"1721",57,45,6,8
"1722",61,17,13,5
"1723",50,27,16,8
"1724",37,8,3,1
"1725",69,2,37,13
"1726",50,2,12,9
"1727",50,7,17,6
"1728",53,25,12,6
"1729",82,78,323,224
"1730",66,39,26,4
"1731",40,12,2,2
"1732",39,2,3,3
"1733",67,39,24,5
"1734",51,14,19,7
"1735",52,52,13,6
"1736",66,96,19,6
"1737",49,25,5,7
"1738",67,100,29,18
"1739",44,21,5,3
"1740",59,64,17,9
"1741",42,41,7,3
"1742",40,83,2,4
"1743",52,45,7,4
"1744",50,27,13,6
"1745",52,28,17,9
"1746",56,77,14,6
"1747",60,94,16,5
"1748",71,57,19,20
"1749",40,14,2,4
"1750",66,47,5,10
"1751",52,13,14,7
"1752",50,41,18,7
"1753",68,64,35,31
"1754",55,21,17,5
"1755",40,63,3,2
"1756",68,23,38,12
"1757",70,17,78,17
"1758",86,73,365,227
"1759",50,25,15,5
"1760",37,89,2,1
"1761",40,60,2,5
"1762",63,74,19,5
"1763",70,63,69,21
"1764",60,21,13,11
"1765",49,44,13,5
"1766",71,16,86,37
"1767",40,22,3,7
"1768",78,11,238,184
"1769",55,83,10,5
"1770",41,16,3,3
"1771",69,81,35,27
"1772",59,45,17,6
"1773",52,7,10,6
"1774",143,40,1830,58
"1775",82,97,324,202
"1776",69,16,15,13
"1777",73,16,129,18
"1778",42,8,7,2
"1779",50,68,14,8
"1780",68,41,38,13
"1781",51,77,11,7
"1782",68,5,39,9
"1783",49,79,8,4
"1784",51,64,13,15
"1785",68,80,35,14
"1786",34,8,2,1
"1787",50,7,19,6
"1788",51,12,18,7
"1789",42,3,3,2
"1790",38,68,3,3
"1791",67,12,29,10
"1792",50,2,16,10
"1793",41,14,2,4
"1794",41,41,4,3
"1795",39,96,3,3
"1796",55,32,22,9
"1797",66,53,19,12
"1798",40,2,3,4
"1799",71,2,89,21
"1800",51,21,20,8
"1801",43,49,4,3
"1802",50,21,11,9
"1803",54,6,14,7
"1804",55,54,12,12
"1805",50,5,12,8
"1806",54,60,17,6
"1807",50,59,16,7
"1808",54,39,10,7
"1809",50,2,16,10
"1810",68,92,43,9
"1811",38,17,3,4
"1812",67,80,20,11
"1813",50,10,10,7
"1814",45,84,7,3
"1815",74,35,37,52
"1816",50,8,14,9
"1817",50,2,17,9
"1818",71,40,87,22
"1819",54,6,14,7
"1820",52,33,12,3
"1821",70,64,73,29
"1822",44,2,2,2
"1823",40,60,1,5
"1824",68,7,21,7
"1825",47,89,9,3
"1826",46,96,2,3
"1827",69,39,48,9
"1828",50,21,10,7
"1829",68,31,41,11
"1830",56,36,16,8
"1831",68,5,39,11
"1832",36,2,1,1
"1833",57,14,17,6
"1834",68,2,39,11
"1835",41,45,2,5
"1836",41,59,3,3
"1837",50,31,16,10
"1838",69,24,39,9
"1839",68,59,38,9
"1840",67,20,30,21
"1841",41,82,5,3
"1842",49,36,3,3
"1843",47,85,7,5
"1844",68,2,41,17
"1845",66,48,21,5
"1846",36,4,1,1
"1847",39,3,3,3
"1848",50,5,15,7
"1849",48,17,6,2
"1850",69,5,50,11
"1851",43,66,4,5
"1852",67,21,31,10
"1853",60,41,12,7
"1854",46,2,2,4
"1855",70,36,62,16
"1856",50,52,16,6
"1857",45,44,7,6
"1858",66,78,8,9
"1859",48,41,8,5
"1860",78,90,249,174
"1861",57,93,10,7
"1862",54,81,9,7
"1863",50,21,23,9
"1864",38,2,3,1
"1865",68,5,39,6
"1866",66,51,20,15
"1867",66,27,21,9
"1868",37,94,1,2
"1869",70,2,67,23
"1870",51,87,8,11
"1871",45,45,4,4
"1872",45,23,4,4
"1873",45,10,2,3
"1874",62,5,17,4
"1875",50,4,8,7
"1876",37,26,2,2
"1877",66,2,17,9
"1878",52,45,15,7
"1879",66,31,22,10
"1880",35,2,1,1
"1881",72,65,21,21
"1882",67,2,27,14
"1883",69,5,50,11
"1884",38,41,2,2
"1885",50,5,18,9
"1886",44,44,5,4
"1887",53,46,15,10
"1888",66,41,14,7
"1889",64,46,18,7
"1890",42,36,2,2
"1891",49,10,6,5
"1892",67,6,29,9
"1893",61,37,15,8
"1894",67,48,28,5
"1895",68,2,25,16
"1896",39,45,3,2
"1897",52,38,19,7
"1898",44,4,4,4
"1899",79,62,222,191
"1900",38,15,2,3
"1901",56,5,14,6
"1902",49,75,6,5
"1903",53,90,9,7
"1904",69,2,48,17
"1905",63,87,16,8
"1906",66,2,17,7
"1907",67,21,22,12
"1908",76,44,58,50
"1909",50,66,16,10
"1910",62,74,12,8
"1911",67,7,28,7
"1912",67,63,13,13
"1913",67,8,28,6
"1914",50,96,25,9
"1915",62,11,11,5
"1916",62,12,15,6
"1917",50,8,16,7
"1918",37,5,1,1
"1919",71,48,83,25
"1920",76,65,170,15
"1921",52,27,11,17
"1922",52,26,9,11
"1923",37,17,1,3
"1924",37,10,1,1
"1925",49,41,8,6
"1926",70,2,65,18
"1927",48,44,8,5
"1928",51,18,18,10
"1929",67,75,30,6
"1930",67,50,26,5
"1931",44,12,8,4
"1932",77,86,162,28
"1933",70,7,62,14
"1934",72,33,24,17
"1935",79,92,283,190
"1936",37,8,3,2
"1937",67,7,28,6
"1938",45,12,8,3
"1939",69,21,57,10
"1940",75,49,140,7
"1941",38,13,2,1
"1942",40,2,2,3
"1943",45,68,6,6
"1944",72,85,102,29
"1945",76,33,42,50
"1946",50,68,20,9
"1947",84,40,271,65
"1948",45,64,8,8
"1949",53,95,19,6
"1950",71,79,86,25
"1951",66,2,11,7
"1952",56,8,12,6
"1953",40,17,2,3
"1954",40,7,5,3
"1955",60,99,12,5
"1956",50,21,9,6
"1957",50,7,15,3
"1958",67,88,27,9
"1959",50,21,10,9
"1960",50,45,18,7
"1961",52,64,17,16
"1962",67,2,23,12
"1963",67,85,28,12
"1964",52,8,10,6
"1965",67,22,7,16
"1966",67,31,42,7
"1967",40,55,4,3
"1968",49,52,4,3
"1969",70,5,63,8
"1970",53,21,13,5
"1971",51,12,14,6
"1972",50,45,8,9
"1973",45,26,2,5
"1974",52,44,9,6
"1975",41,13,2,4
"1976",50,2,10,7
"1977",68,74,43,13
"1978",41,48,6,4
"1979",54,56,14,8
"1980",36,100,2,3
"1981",50,100,16,6
"1982",50,31,13,6
"1983",73,78,24,31
"1984",36,27,1,2
"1985",70,10,74,9
"1986",51,37,12,11
"1987",79,57,265,182
"1988",71,61,81,27
"1989",67,2,24,12
"1990",74,24,114,40
"1991",49,12,9,4
"1992",50,7,18,6
"1993",50,8,12,10
"1994",36,41,1,2
"1995",66,4,12,8
"1996",37,21,1,1
"1997",44,41,6,6
"1998",38,2,5,1
"1999",50,10,22,5
"2000",62,52,11,11
